"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID","dram_write_bytes"
ms,ms,,,,,,,,KB,KB,MB,GB/s,,,,,,,,
15421.529413,0.008672,512,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_",2886,138592
15423.922563,0.001728,,,,,,,,,,0.000122,0.068987,"Device",,"Tesla V100-DGXS-32GB (0)","1","7","[CUDA memset]",2895,
15427.890570,0.770901,32,1,5,256,1,1,134,42.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x32_sliced1x4_tn",2897,3986848
15434.976005,0.004224,512,1,1,64,1,1,18,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_84_GLOBAL__N__60_tmpxft_00003bf5_00000000_13_TensorCompare_compute_86_cpp1_ii_d0af11f728clamp_min_scalar_kernel_implERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",2905,0
15441.438825,0.006112,512,1,1,256,1,1,46,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::_GLOBAL__N__54_tmpxft_000083c5_00000000_13_Dropout_compute_86_cpp1_ii_dfc8fc1b::fused_dropout_kernel_vec<float, float, unsigned int, int=1, int=4>(at::cuda::detail::TensorInfo<float, unsigned int>, unsigned int, at::cuda::detail<bool, float>, float, float, at::cuda::detail<bool, float>, at::PhiloxCudaState)",2932,0
15447.820238,0.005568,512,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_",2939,0
15450.179085,0.001344,,,,,,,,,,0.000122,0.088697,"Device",,"Tesla V100-DGXS-32GB (0)","1","7","[CUDA memset]",2948,
15454.138548,0.138334,32,1,5,256,1,1,134,42.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x32_sliced1x4_tn",2950,2232384
15460.593304,0.004224,512,1,1,64,1,1,18,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_84_GLOBAL__N__60_tmpxft_00003bf5_00000000_13_TensorCompare_compute_86_cpp1_ii_d0af11f728clamp_min_scalar_kernel_implERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",2958,0
15467.074556,0.005632,512,1,1,256,1,1,46,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::_GLOBAL__N__54_tmpxft_000083c5_00000000_13_Dropout_compute_86_cpp1_ii_dfc8fc1b::fused_dropout_kernel_vec<float, float, unsigned int, int=1, int=4>(at::cuda::detail::TensorInfo<float, unsigned int>, unsigned int, at::cuda::detail<bool, float>, float, float, at::cuda::detail<bool, float>, at::PhiloxCudaState)",2985,0
15473.464961,0.004736,125,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_",2992,0
15479.785767,0.048223,16,1,5,256,1,1,82,26.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x32_sliced1x4_tn",3001,1311552
15486.210219,0.006528,32,2,1,32,16,1,40,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void splitKreduce_kernel<float, float, float, float, bool=1, bool=0, bool=0>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *, float const *, float const *, float*, void*, long, float*, int*)",3003,0
15492.696783,0.010208,8,1,1,32,4,1,80,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void _GLOBAL__N__54_tmpxft_00008025_00000000_13_SoftMax_compute_86_cpp1_ii_a3310042::softmax_warp_forward<float, float, float, int=10, bool=1>(float*, float const *, int, int, int)",3022,0
15499.105139,0.005920,1,1,1,32,1,1,34,0.250000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::_GLOBAL__N__51_tmpxft_0000087b_00000000_13_Loss_compute_86_cpp1_ii_5c69dde6::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float, float, long*, float, bool, int, int, int, long)",3041,0
17521.959731,0.003008,1,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>)",3285,1280
17530.799797,0.003168,125,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>)",3300,127008
17539.211165,0.004704,1,1,1,32,1,1,32,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::_GLOBAL__N__51_tmpxft_0000087b_00000000_13_Loss_compute_86_cpp1_ii_5c69dde6::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float, long*, float, float, bool, int, int, int, long)",3305,7040
17547.656548,0.011104,8,1,1,32,4,1,109,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void _GLOBAL__N__54_tmpxft_00008025_00000000_13_SoftMax_compute_86_cpp1_ii_a3310042::softmax_warp_backward<float, float, float, int=10, bool=1>(float*, float const *, float const , int, int, int)",3316,359936
17550.917750,0.001344,,,,,,,,,,0.000122,0.088697,"Device",,"Tesla V100-DGXS-32GB (0)","1","7","[CUDA memset]",3328,
17556.230090,0.058623,32,1,4,256,1,1,134,41.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x32_sliced1x4_nn",3330,3005056
17564.706577,0.037568,32,32,1,256,1,1,57,16.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x32_nt",3340,13774816
17573.220856,0.011584,2,1,1,32,4,1,50,0.015625,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_",3351,148480
17581.723551,0.004128,4,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",3358,9472
17590.236134,0.003519,4,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, int=2>>(int, float, float)",3364,4224
17598.758380,0.063071,16000,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",3374,16185952
17607.254547,0.043199,16000,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, int=2>>(int, float, float)",3380,16345600
17615.695163,0.362010,8,1,1,544,1,1,96,41.101562,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclWorkElem)",3400,45597888
17624.739546,0.007040,512,1,1,64,1,1,21,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_78_GLOBAL__N__54_tmpxft_000083c5_00000000_13_Dropout_compute_86_cpp1_ii_dfc8fc1b19masked_scale_kernelIffEEvRNS_6TensorERKS4_S7_T0_EUlfbE_NS_6detail5ArrayIPcLi3EEEEEviS8_T1_",3436,1622752
17633.165890,0.006784,512,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",3444,1428928
17636.403027,0.001377,,,,,,,,,,0.000122,0.086572,"Device",,"Tesla V100-DGXS-32GB (0)","1","7","[CUDA memset]",3456,
17641.617961,0.124927,32,1,5,256,1,1,134,41.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x32_sliced1x4_nn",3458,4103840
17650.139472,0.113118,32,64,1,128,1,1,122,12.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x64_nt",3468,64210752
17658.740949,0.011424,8,1,1,32,4,1,50,0.015625,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_",3479,447232
17667.243292,0.003392,16,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",3486,21248
17675.796034,0.003168,16,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, int=2>>(int, float, float)",3492,23040
17684.353608,0.246396,65536,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",3502,66886912
17693.048332,0.166142,65536,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, int=2>>(int, float, float)",3508,66909472
17701.527859,1.382892,8,1,1,544,1,1,96,41.101562,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclWorkElem)",3522,172328832
17711.468325,0.006944,512,1,1,64,1,1,21,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_78_GLOBAL__N__54_tmpxft_000083c5_00000000_13_Dropout_compute_86_cpp1_ii_dfc8fc1b19masked_scale_kernelIffEEvRNS_6TensorERKS4_S7_T0_EUlfbE_NS_6detail5ArrayIPcLi3EEEEEviS8_T1_",3558,1765760
17719.863982,0.005632,512,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",3566,1316352
17723.069440,0.001408,,,,,,,,,,0.000748,0.518577,"Device",,"Tesla V100-DGXS-32GB (0)","1","7","[CUDA memset]",3578,
17728.289238,0.606743,196,1,2,256,1,1,134,41.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x32_sliced1x4_nn",3580,8597984
17737.332597,0.603671,196,64,1,128,1,1,122,12.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_128x64_nt",3592,408744096
17746.404595,0.010880,8,1,1,32,4,1,50,0.015625,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_",3603,444544
17754.935930,0.003488,16,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",3610,30976
17763.381378,0.003104,16,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, int=2>>(int, float, float)",3616,18560
17771.880456,1.482923,401408,1,1,64,1,1,20,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",3626,410894560
17782.009432,1.001234,401408,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, int=2>>(int, float, float)",3632,410827456
17791.333491,8.188299,8,1,1,544,1,1,96,41.101562,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclWorkElem)",3646,1271017504
17808.293729,0.009472,3136,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>)",3686,5748416
17816.724361,0.074623,16384,1,1,32,8,1,31,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::_GLOBAL__N__69_tmpxft_0000539c_00000000_13_AdaptiveAveragePooling_compute_86_cpp1_ii_eb1948c3::atomic_adaptive_average_gradinput<float>(float*, float, int, int, int, int)",3691,4290912
17825.476301,0.023807,12544,1,1,64,1,1,16,0.000000,0.000000,,,,,"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>)",3701,12444704
